session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization,channel00_mean,channel00_std,channel00_rms,channel00_waveform_length,channel00_freq_mean,channel00_freq_max,channel00_spectral_entropy,channel01_mean,channel01_std,channel01_rms,channel01_waveform_length,channel01_freq_mean,channel01_freq_max,channel01_spectral_entropy,channel02_mean,channel02_std,channel02_rms,channel02_waveform_length,channel02_freq_mean,channel02_freq_max,channel02_spectral_entropy,channel03_mean,channel03_std,channel03_rms,channel03_waveform_length,channel03_freq_mean,channel03_freq_max,channel03_spectral_entropy,channel04_mean,channel04_std,channel04_rms,channel04_waveform_length,channel04_freq_mean,channel04_freq_max,channel04_spectral_entropy,channel05_mean,channel05_std,channel05_rms,channel05_waveform_length,channel05_freq_mean,channel05_freq_max,channel05_spectral_entropy,channel06_mean,channel06_std,channel06_rms,channel06_waveform_length,channel06_freq_mean,channel06_freq_max,channel06_spectral_entropy,channel07_mean,channel07_std,channel07_rms,channel07_waveform_length,channel07_freq_mean,channel07_freq_max,channel07_spectral_entropy,channel08_mean,channel08_std,channel08_rms,channel08_waveform_length,channel08_freq_mean,channel08_freq_max,channel08_spectral_entropy,channel09_mean,channel09_std,channel09_rms,channel09_waveform_length,channel09_freq_mean,channel09_freq_max,channel09_spectral_entropy,channel10_mean,channel10_std,channel10_rms,channel10_waveform_length,channel10_freq_mean,channel10_freq_max,channel10_spectral_entropy,channel11_mean,channel11_std,channel11_rms,channel11_waveform_length,channel11_freq_mean,channel11_freq_max,channel11_spectral_entropy,channel12_mean,channel12_std,channel12_rms,channel12_waveform_length,channel12_freq_mean,channel12_freq_max,channel12_spectral_entropy,channel13_mean,channel13_std,channel13_rms,channel13_waveform_length,channel13_freq_mean,channel13_freq_max,channel13_spectral_entropy,channel14_mean,channel14_std,channel14_rms,channel14_waveform_length,channel14_freq_mean,channel14_freq_max,channel14_spectral_entropy,channel15_mean,channel15_std,channel15_rms,channel15_waveform_length,channel15_freq_mean,channel15_freq_max,channel15_spectral_entropy
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,69.5275,69.9605,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.22063178,64.89403,64.8944,9770.514,171.971806224734,122.40184757505773,4.997748,0.8376527,141.18298,141.18549,21113.451,179.22558128647148,124.71131639722863,5.0844264,0.42034808,74.54694,74.54813,9994.848,167.10745966572117,62.355658198614314,4.9858766,0.13116133,28.955854,28.95615,4391.907,181.95344236540083,64.66512702078522,5.066819,0.09590332,14.020047,14.020374,3058.2942,217.89907034105164,90.06928406466513,5.27798,0.082358874,11.331826,11.332126,3053.6445,243.62637565570049,90.06928406466513,5.3896027,0.042627327,10.1198635,10.119952,2916.4001,260.45811331427575,127.02078521939953,5.4604545,-0.06279266,13.888755,13.888898,4160.0166,249.50410217593034,108.54503464203232,5.4373126,-0.18598251,23.60556,23.606295,6336.9536,228.87938402502132,108.54503464203232,5.3108344,-0.1906774,28.29333,28.293972,7164.093,216.48094025517514,108.54503464203232,5.2686205,-0.2182343,52.53885,52.539303,12292.449,219.27821228180173,187.06697459584294,5.189277,0.26148126,55.434647,55.43527,12919.096,234.35119735257373,187.06697459584294,5.3058167,0.29517275,44.76353,44.764503,10686.846,214.46887672779354,94.68822170900692,5.3068624,0.04656051,66.105446,66.10546,14458.132,200.70575132026735,66.97459584295612,5.136938,-0.045906678,51.04004,51.040066,10873.749,204.30709690225487,66.97459584295612,5.18886,-0.13451318,33.581932,33.5822,7117.535,201.68260398620464,66.97459584295612,5.175283
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,69.9945,70.6605,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.077170126,47.440563,47.440628,9847.1,174.03818482858404,100.6006006006006,5.4353514,-0.025701934,114.26025,114.260254,19835.457,171.22047826245674,100.6006006006006,5.3712006,-0.10480855,59.059307,59.059406,10491.862,164.22592852632943,100.6006006006006,5.362156,-0.09528114,21.976604,21.97681,4970.045,174.97518451267408,102.1021021021021,5.4806952,-0.11507103,10.742928,10.743544,3630.2183,212.63172938676513,64.56456456456456,5.7025642,-0.12240626,9.169518,9.170336,3726.4243,231.84806074074237,64.56456456456456,5.823945,-0.094723605,9.489877,9.49035,3872.9575,238.93497970999934,64.56456456456456,5.8647423,0.048028234,12.570276,12.570369,5059.146,242.4443880290614,76.57657657657657,5.8180203,0.1702567,20.143572,20.14429,6942.4272,223.83047852113663,76.57657657657657,5.7632065,0.16102709,28.230534,28.230993,7565.4727,215.40199856422666,73.57357357357357,5.701978,-0.068422586,48.394135,48.39418,11036.4795,194.26669144015148,124.62462462462462,5.5428724,-0.52719945,44.948826,44.95192,11600.117,213.13251778608642,60.06006006006005,5.728333,-0.33779824,39.162895,39.164352,11407.966,202.34743435038737,60.06006006006005,5.6494102,0.20117438,57.17659,57.176945,17322.297,193.33023048758648,112.61261261261261,5.577489,0.24775842,49.530857,49.53147,14545.726,198.8750399539244,112.61261261261261,5.613478,0.25426129,27.231918,27.233105,9320.398,213.88380944216726,114.1141141141141,5.7121034
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,70.911,71.327,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-0.05436057,62.62299,62.623013,8681.439,163.0577334227002,48.07692307692307,4.8979244,-0.072617926,148.17091,148.17093,18751.916,162.00666679631766,64.90384615384615,4.8684797,0.14747293,83.49377,83.4939,9413.798,153.69889207661245,48.07692307692307,4.781835,0.07691941,28.531895,28.531998,4149.3955,165.82481739393586,79.32692307692308,4.8758802,0.048106197,12.0519905,12.052087,2781.6003,211.14339303736583,52.88461538461538,5.1980124,0.039713666,9.960341,9.96042,2722.0142,235.4041000229598,98.5576923076923,5.311472,0.0010095537,10.061787,10.061787,2809.5298,247.9138911167148,98.5576923076923,5.33919,-0.02912291,14.94712,14.947148,3795.212,233.92576917361603,100.96153846153845,5.2826643,-0.08151687,23.626926,23.627068,5337.8145,210.0514097355727,100.96153846153845,5.1682763,-0.13084054,35.420284,35.420525,6680.893,188.06824451402346,100.96153846153845,5.038448,-0.26383427,67.72013,67.72065,12129.406,187.2697281811002,91.34615384615384,4.991724,-0.113126054,57.36187,57.36198,12177.757,210.46158466547251,141.82692307692307,5.173178,0.06980187,55.76976,55.769802,10889.275,185.2442050947692,91.34615384615384,5.0418916,0.1289646,81.6156,81.61571,16162.418,190.36532154845068,127.40384615384615,4.983978,0.0713557,64.978676,64.978714,12420.844,197.3152485123534,127.40384615384615,5.029487,0.03248149,35.553833,35.553852,7677.701,209.58437316073415,127.40384615384615,5.136709
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,71.3945,73.1615,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.018436028,39.724026,39.72403,19351.367,175.3824254807346,57.72495755517827,6.398097,0.009050073,104.19609,104.19608,39306.61,166.0759490136279,104.13129598189022,6.2715626,0.002688332,58.84108,58.84108,23753.164,164.6305697129864,101.30164119977363,6.300784,-0.006632102,18.105999,18.106,11086.593,190.80031728887212,73.57102433503113,6.426326,-0.010948738,8.978386,8.978393,9055.455,236.53816152112864,76.4006791171477,6.722689,-0.016605878,9.118205,9.11822,9647.582,237.60646835522675,76.4006791171477,6.7373357,-0.013157072,9.212933,9.212943,9819.175,245.60958615615598,70.17543859649123,6.762099,0.004234777,13.002314,13.002315,13461.648,235.04565765672135,65.6479909451047,6.729003,0.0131325135,19.65491,19.654913,18155.438,214.43285660487965,65.6479909451047,6.6493373,0.01106624,28.416607,28.416609,21475.535,200.41711364086254,60.55461233729485,6.5519238,0.0033374412,57.700268,57.700268,37939.33,198.4963934924194,174.87266553480475,6.503067,0.0035708481,70.905136,70.905136,45299.582,196.278063712065,125.63667232597624,6.4888816,-0.0046974793,56.35333,56.35333,35805.848,181.55459034441367,63.95019807583475,6.403648,-0.003223732,54.244064,54.244072,40673.035,197.4373153551054,132.99377475947935,6.5058413,-0.002902637,37.19652,37.19652,27748.094,202.9434304361213,96.7741935483871,6.5617313,0.009894168,24.054874,24.054876,22395.516,215.3218329253244,115.44991511035654,6.6454372
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,73.662,75.8615,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.081109405,68.614265,68.61431,38981.24,180.77281620933138,70.01591270743351,6.619409,0.08772105,148.50632,148.50633,81781.47,176.97086117359325,70.01591270743351,6.600296,0.36038458,94.51177,94.51245,46858.75,160.56297687000546,70.01591270743351,6.5200043,0.1474641,34.326523,34.32684,21101.912,165.7919473588568,70.01591270743351,6.5579576,0.04258005,14.815571,14.815632,14468.43,202.02707969072938,68.65196635599,6.779095,0.0055840015,12.109098,12.109099,14337.96,220.0488917618656,89.11116162764264,6.8645587,-0.008594952,11.895208,11.895212,14316.629,227.09394996182576,63.19618095021596,6.9226823,-0.009546906,15.472903,15.472905,20060.72,235.07748363391013,97.2948397363037,6.9491177,-0.019518584,23.803938,23.803946,28629.594,219.5422774910091,97.2948397363037,6.8811846,-0.087886736,35.011257,35.01137,34921.438,200.2652305146547,110.0250056831098,6.8106623,-0.10652594,71.109665,71.10975,62911.473,198.12373151737413,95.9308933848602,6.747513,-0.050904464,82.380775,82.38079,73073.22,204.72655720868332,120.48192771084338,6.7769737,0.0854976,65.19725,65.19731,59014.586,192.98524304112914,122.30052284610139,6.7225122,0.1680129,70.814156,70.814354,66502.07,198.08987310391325,82.29142987042509,6.7487283,0.101231515,51.139935,51.140038,46912.473,206.64568023654948,66.37872243691749,6.795989,0.03673392,30.213848,30.213871,30548.799,209.58949074006202,77.74494203228006,6.819187
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,76.2955,76.5785,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-0.36485216,119.685036,119.68559,10711.368,154.2369688211328,74.20494699646643,4.3285136,-0.04351699,260.34326,260.34326,23481.482,156.4095731194423,74.20494699646643,4.3547235,0.020261085,134.0699,134.0699,11448.952,154.50782986684058,74.20494699646643,4.3636,0.0445788,42.166294,42.166317,4683.34,172.765570856297,70.67137809187278,4.5222945,0.1179921,21.781166,21.781487,2977.5786,190.82616939792055,74.20494699646643,4.6684175,0.17506242,20.194984,20.195744,2968.6833,196.58380870252572,49.46996466431095,4.7359767,0.14102362,19.859306,19.859806,2922.8093,201.75568791439926,45.936395759717314,4.7536955,-0.05213836,23.09245,23.092508,3857.336,220.63396718878369,67.13780918727915,4.814584,-0.27405745,36.197433,36.19847,6018.2783,210.3173344046514,67.13780918727915,4.819523,-0.3029165,48.08089,48.08185,7492.327,198.28410369079947,56.53710247349823,4.7501636,-0.69413805,98.68459,98.687035,15196.639,195.86533159828502,134.2756183745583,4.6500244,-0.7184772,98.46648,98.46909,15366.063,203.30935917543255,102.47349823321554,4.7465,-0.49104854,81.884445,81.88592,11329.142,184.2355672010221,74.20494699646643,4.6531906,-0.6785382,107.24749,107.24963,14963.676,172.7196214066138,74.20494699646643,4.589523,-0.46953413,71.27496,71.27651,10142.436,185.60835490627466,74.20494699646643,4.6796427,-0.5123851,38.5714,38.574802,6123.2983,201.5337842964825,91.87279151943463,4.7872653
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,76.5955,78.4615,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.29162425,52.9154,52.916203,24221.809,174.8583485449395,70.20364415862808,6.449988,0.54758734,120.122055,120.12331,48601.67,170.51218813926798,70.20364415862808,6.393297,0.34575424,63.8341,63.835033,24936.9,154.60858622849557,70.20364415862808,6.2799063,0.093033314,22.208323,22.208517,12278.887,178.23616997308505,70.20364415862808,6.458521,0.030939262,10.998959,10.9990015,9982.425,218.46944433047798,68.59592711682744,6.700421,0.016805403,9.969369,9.969383,10271.73,231.11170852451747,104.50160771704181,6.769309,0.0027763257,9.751484,9.751485,10211.4375,239.50353259235516,102.89389067524115,6.7881355,-0.026114702,12.712803,12.712831,13846.088,240.98443008136326,54.662379421221864,6.827626,-0.056790125,19.598106,19.598188,19282.607,219.6991527870397,54.662379421221864,6.7441206,-0.11692643,27.194742,27.194994,21847.027,201.178459690534,72.34726688102894,6.6663017,-0.07473617,51.708313,51.708363,35666.188,212.43057874550286,167.20257234726688,6.6889167,0.043358494,62.615395,62.61541,42417.977,204.04253066849697,119.50696677384781,6.621055,0.0023483434,45.199326,45.199326,33614.7,199.6265753549786,94.85530546623795,6.6003847,-0.01724033,48.74561,48.745613,37796.0,198.31789080483813,94.85530546623795,6.5849953,0.008307392,35.669586,35.669586,28529.52,205.42725685235115,94.85530546623795,6.63925,0.038350374,20.555498,20.555532,18717.36,211.96457578887774,76.63451232583066,6.676029
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,78.9955,79.245,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-0.4381561,99.200096,99.201065,9920.555,159.77335972618596,56.11222444889779,4.355841,-0.8282422,220.68378,220.68533,23217.902,165.47588796824533,56.11222444889779,4.377187,-0.61397016,116.481224,116.48285,11007.276,157.44698297604538,56.11222444889779,4.3269787,-0.1827151,38.36582,38.366257,4111.5166,176.52619507381922,56.11222444889779,4.4694185,-0.038969494,18.912762,18.912802,2441.2058,195.58735543691702,52.104208416833664,4.5718765,0.024802122,16.267618,16.267637,2330.8276,210.44879879935576,52.104208416833664,4.6225986,0.04664576,16.670712,16.670776,2389.856,208.58386899679607,52.104208416833664,4.6281414,-0.045536883,20.321743,20.321795,3203.056,222.1836205185633,52.104208416833664,4.733728,-0.15611343,33.25507,33.255436,5061.1895,209.15307461444175,76.15230460921843,4.695562,-0.13152483,49.805225,49.805397,6412.8804,185.21573458072075,112.22444889779558,4.5289464,0.017253745,78.83405,78.83406,10207.043,185.0611921782334,112.22444889779558,4.4867096,-0.016162941,81.807335,81.807335,11132.48,203.26960093228584,112.22444889779558,4.573264,-0.23223081,75.48242,75.48278,10194.65,185.79603720556517,112.22444889779558,4.5262604,-0.11869638,88.32859,88.328674,12249.61,190.1273197458803,112.22444889779558,4.5321293,-0.017979562,68.90803,68.90803,9347.701,191.23930295081504,112.22444889779558,4.535958,-0.13506946,41.569916,41.570137,5575.6836,193.62238146474405,112.22444889779558,4.5666738
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,79.562,79.845,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.09229353,122.87623,122.87627,10135.36,147.14033930774235,63.60424028268551,4.336192,0.05331506,255.3808,255.38081,21244.156,147.01177753079372,63.60424028268551,4.336697,0.023693044,134.87657,134.87657,10187.673,140.7972845201389,63.60424028268551,4.2925324,0.011132749,43.393806,43.393806,3738.2537,149.2321506989016,67.13780918727915,4.3403606,-0.023381345,21.780573,21.780584,2515.1392,178.9501766738361,63.60424028268551,4.5706935,-0.04294812,17.669395,17.669447,2494.0872,197.95427480445346,63.60424028268551,4.6993327,-0.025499627,16.581772,16.58179,2628.3052,214.9188071231935,106.00706713780919,4.7854624,0.067211814,20.02036,20.020475,3646.7095,224.09366770213813,116.6077738515901,4.880378,0.20249926,31.953629,31.954271,5377.2637,217.4965791544394,113.07420494699646,4.8391495,0.11539479,48.987003,48.987137,6746.5933,198.0557496011517,56.53710247349823,4.7306013,0.080630526,96.84074,96.84078,11902.125,192.60947690231072,102.47349823321554,4.6588883,0.86697865,103.59165,103.59528,13928.45,194.37798333765133,102.47349823321554,4.6974754,0.6176254,88.06627,88.068436,11245.33,181.57785836841356,77.73851590106007,4.6302233,0.21393313,82.847595,82.84787,11196.335,187.53019987516166,77.73851590106007,4.5801835,0.012791448,65.95056,65.95056,8843.508,191.75806728765792,60.070671378091866,4.6473,-0.04667835,41.10039,41.100418,5615.5845,183.45279116551393,74.20494699646643,4.625369
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,79.929,81.045,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-0.22721358,85.37499,85.375305,25141.531,158.40673722098805,86.91756272401433,5.7857347,-0.45556495,187.21744,187.218,53128.695,159.57283869594235,86.91756272401433,5.795312,-0.29021776,91.99982,92.000275,26018.262,154.69936854366844,86.91756272401433,5.788687,-0.10879586,29.149954,29.150156,10702.623,171.1835349675596,86.91756272401433,5.8968024,-0.0652417,14.4464245,14.446571,7476.1104,201.0806387173058,88.70967741935483,6.093639,-0.04232324,12.779327,12.779398,7519.6533,217.07368819784585,88.70967741935483,6.178521,-0.051733617,12.20859,12.208699,7662.676,226.27613198921716,88.70967741935483,6.237337,-0.027514115,14.315163,14.315189,10014.022,235.79023814195307,88.70967741935483,6.2899637,-0.016881999,23.227236,23.227243,14961.227,221.97126153168986,51.0752688172043,6.2091503,-0.018341532,33.552456,33.552464,18853.01,209.39750787180236,51.0752688172043,6.1372523,0.044555787,61.185707,61.185722,32563.236,208.47244236516173,115.59139784946235,6.1217937,-0.08980008,89.89046,89.8905,41835.758,198.96010292472172,88.70967741935483,6.063698,-0.13838193,74.523445,74.523575,33087.516,187.17955979048028,88.70967741935483,6.014618,-0.099122755,55.665504,55.665596,27056.273,192.30693270969746,132.61648745519713,6.0498724,-0.07537143,39.700294,39.700367,19537.352,199.77275909866015,66.30824372759857,6.0933046,-0.072908215,22.275717,22.275835,12637.384,209.29256005677618,88.70967741935483,6.1679797
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,81.0955,81.7115,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.15970291,11.969197,11.9702635,2505.1128,217.0389752265722,84.41558441558442,5.643046,0.06578587,32.223312,32.22338,3418.948,217.34269068732775,84.41558441558442,5.6234736,0.46615928,14.979605,14.986856,2457.9875,235.1889380779553,84.41558441558442,5.7919097,0.22220735,5.1502657,5.155057,1858.6079,236.42538319057317,69.8051948051948,5.745065,0.13888444,3.6612144,3.6638474,1836.4255,293.1128415376227,63.311688311688314,5.9251175,0.11084065,3.716551,3.7182035,2061.7231,303.8315629737085,71.42857142857143,5.9974184,0.10626548,3.6437774,3.6453264,2110.2544,310.2661999234284,71.42857142857143,6.0102763,0.1471515,4.623823,4.626164,2451.7192,300.94626184248125,66.55844155844156,5.996988,0.17702962,5.8874755,5.8901362,2979.8198,295.5182309182024,66.55844155844156,5.978057,0.24464615,6.0770645,6.081987,2712.0059,298.14174132026693,66.55844155844156,6.025132,0.48012066,9.622774,9.634744,2884.8481,226.72763743759637,66.55844155844156,5.8023567,0.26117095,8.691551,8.695475,3404.6287,250.56862302120192,60.064935064935064,5.8460093,0.14312387,9.83223,9.833271,3352.8948,264.388933418682,84.41558441558442,5.880759,0.1069934,13.239112,13.239545,3280.6812,226.3611997723571,94.15584415584415,5.6387086,0.13878977,10.180452,10.181398,2830.7383,269.846554601331,99.02597402597402,5.851939,0.108423285,7.984567,7.9853034,2941.2466,277.674544427949,99.02597402597402,5.8945694
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,82.912,83.045,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-1.4749109,77.766815,77.78081,4485.8037,245.9227537824806,67.66917293233082,4.285802,-1.6223379,185.07155,185.07867,10769.969,245.21006854497048,120.30075187969925,4.257931,-5.7379055,111.772194,111.91938,5415.6143,211.7445368464631,60.150375939849624,4.151636,-2.4148715,44.68287,44.748077,2466.899,185.27562836002275,67.66917293233082,3.996312,-0.710026,20.001549,20.014147,1490.7748,210.227221131836,67.66917293233082,4.1229305,-0.19840756,17.92094,17.922039,1495.4916,217.70979716672642,67.66917293233082,4.129557,-0.038821343,17.144215,17.144258,1531.1957,221.82670588970515,67.66917293233082,4.0877666,0.081999645,19.784794,19.784966,1862.5856,225.14622939944144,150.37593984962405,4.143646,0.786107,38.398438,38.406483,3099.2944,202.12898433089217,75.18796992481202,4.071615,1.4093475,61.71852,61.73461,5065.4062,200.8089159262922,75.18796992481202,4.0737925,2.7130828,111.20027,111.23337,9090.827,198.14936627228175,90.22556390977444,3.9967165,3.0555494,167.0684,167.09634,13980.867,192.86117476196313,135.33834586466165,3.9448726,2.3531003,144.39746,144.41664,11434.412,177.58912916912652,135.33834586466165,3.8567162,-0.36793622,147.52994,147.53041,11439.412,185.40297568343186,105.26315789473685,3.8626275,-0.039534606,102.33571,102.335724,7321.755,180.59706692947069,105.26315789473685,3.8334942,0.22657844,55.320335,55.3208,4094.0176,191.76536838722,60.150375939849624,3.9810908
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,83.262,84.4115,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,0.0327856,49.321606,49.321617,13614.653,159.32504421842285,66.11570247933884,5.8071404,0.027075384,115.7945,115.79451,28087.746,153.2608479463959,107.00304480208786,5.754275,0.020478124,72.53399,72.53399,17371.21,144.28290120846924,97.43366681165725,5.6806808,0.01582004,24.246077,24.246082,8433.657,167.32328516985547,67.85558938668986,5.8683763,0.0111176735,11.025667,11.025672,6731.6826,223.8129870242967,64.37581557198781,6.2285166,0.012170302,9.27376,9.273767,6520.6934,235.95476521773898,86.9943453675511,6.3121552,0.012710986,9.4589815,9.45899,6624.868,246.50136402862813,86.9943453675511,6.3338947,0.012929414,12.450847,12.450852,8385.795,233.89804843661045,114.83253588516746,6.2717586,0.008069592,19.310373,19.310375,12024.697,219.34364329679687,114.83253588516746,6.2000475,0.023471626,31.212917,31.212927,16414.936,200.94645860793952,70.4654197477164,6.1271896,0.13826221,65.72905,65.729195,31452.006,202.3218597034439,113.96259243149196,6.1182375,0.14891611,93.06793,93.068054,42014.54,192.37471511658285,113.96259243149196,6.0384707,0.110451065,73.60548,73.60556,34281.13,188.91570370011826,56.54632448890822,6.040636,0.07068906,69.24463,69.24467,33974.906,195.41905029370164,103.52327098738581,6.052635,0.07412528,44.992973,44.993034,22919.727,203.57992851694857,103.52327098738581,6.108749,0.062056873,25.34638,25.346455,14296.831,207.94919671716278,103.52327098738581,6.1534634
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,84.429,85.2115,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-0.016015599,61.079903,61.079906,10503.706,155.61418079409907,62.61980830670926,5.3466296,-0.00039209117,133.35625,133.35626,21082.271,162.46507501636557,63.897763578274756,5.361974,0.010567925,71.121574,71.121574,10517.324,152.45324606478397,62.61980830670926,5.3340487,-0.0019486656,28.256561,28.256561,5464.962,167.70880763344502,63.897763578274756,5.46504,-0.0010739848,14.364546,14.364546,4058.1875,193.9211542307057,65.17571884984025,5.6059117,0.001782162,10.364921,10.364921,4026.0723,223.5798657055206,65.17571884984025,5.7704325,0.018281877,9.849235,9.849251,4127.084,233.04417039328376,81.78913738019169,5.8483124,0.00071784074,12.318214,12.318214,4971.9253,226.61827733296326,81.78913738019169,5.8313155,0.0019073304,18.587118,18.58712,6626.7925,213.50500782867928,109.90415335463258,5.7679243,0.04289652,27.08213,27.082165,7906.491,191.35129031509365,109.90415335463258,5.6759186,0.22432709,48.034237,48.034763,13507.538,191.25157838236316,150.79872204472844,5.699436,0.21722957,50.887066,50.887527,15482.872,207.01862103156125,81.78913738019169,5.7978964,-0.033799723,51.963478,51.963493,13720.876,186.55172121342414,84.34504792332268,5.654887,-0.17566422,60.10444,60.1047,14481.814,189.72329361079977,63.897763578274756,5.7118387,-0.11982073,40.368587,40.368763,10670.613,196.1500693139841,63.897763578274756,5.7550564,-0.0977528,23.52875,23.528954,7917.3486,203.9039442294341,83.06709265175718,5.802449
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,85.5455,85.7785,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,-0.040183138,132.2862,132.28621,11752.044,169.14583880811512,64.37768240343347,4.252823,0.2790116,282.96652,282.96664,24673.418,160.69561326737377,64.37768240343347,4.1566567,-0.067561075,152.61488,152.6149,11856.161,153.98171217647445,64.37768240343347,4.131396,-0.11483313,50.813976,50.814106,4187.7256,166.23171778414505,64.37768240343347,4.1996803,-0.11219034,22.341051,22.341333,2417.5762,193.50992265593354,68.6695278969957,4.4913735,-0.066371456,18.557402,18.557522,2360.6511,204.99576447408498,68.6695278969957,4.596502,-0.048001595,17.924849,17.924911,2409.2969,213.19984559109875,47.21030042918454,4.640651,-0.19329502,21.872221,21.873075,3141.6777,216.09969429777564,111.58798283261802,4.641429,-0.36164552,37.46097,37.46272,4935.4375,203.59211282651432,111.58798283261802,4.546559,-0.5971914,56.29721,56.300373,6243.2144,182.18749485813584,124.46351931330472,4.4508038,-0.9500427,114.57089,114.57483,11984.897,174.68097096288054,124.46351931330472,4.375777,-1.0174524,114.48754,114.49207,13614.777,199.40003417321847,124.46351931330472,4.568649,-0.4563039,106.51582,106.5168,12436.309,183.56855413338602,111.58798283261802,4.457419,-0.12723407,106.869576,106.869644,13441.098,191.89512206380866,111.58798283261802,4.472614,-0.22156475,79.70259,79.7029,10067.789,198.07875984946892,60.08583690987124,4.5166717,-0.2623552,49.068974,49.06968,6144.02,193.1797777453535,111.58798283261802,4.523002
2022-12-06-1670313600-e3096-cv-emg-pose-train@2,d387095792,TwoHandedFreeStyle,86.329,86.4285,right,2022-12-06-1670313600-e3096-cv-emg-pose-train@2-recording-13_right.hdf5,both,True,False,val,user,3.3060002,77.05627,77.12715,3640.5576,196.88925000092976,80.40201005025125,3.7970371,6.094941,196.51764,196.61212,9789.197,198.37825196868832,160.8040201005025,3.7061768,8.155446,107.326584,107.63599,4512.155,188.33008374948636,80.40201005025125,3.7218807,3.1808577,36.39785,36.53658,1729.6125,157.76238686724733,50.25125628140703,3.5838318,1.3654374,19.163315,19.2119,1200.0779,192.0850815818543,50.25125628140703,3.796418,0.8832497,18.48044,18.501535,1279.6979,211.0445375345097,50.25125628140703,3.8808918,0.50311035,16.18343,16.191248,1273.0066,234.67211314149878,70.35175879396985,3.9661348,-0.38845894,24.695105,24.69816,2126.91,257.2105038356515,80.40201005025125,4.0143795,-0.41875485,41.664055,41.666157,3279.5,237.01052812024332,80.40201005025125,3.922301,0.6980856,53.892765,53.89729,3908.4897,214.69927854100607,50.25125628140703,3.8326497,1.3502048,95.687515,95.697044,7331.1875,219.32848133600032,211.05527638190952,3.8055556,2.4381814,110.49386,110.52076,8973.329,246.550791299371,110.55276381909547,3.9647973,2.4613216,107.74788,107.77599,7939.9834,244.4387960352099,120.60301507537687,3.9785066,2.6453128,134.1241,134.15018,10441.594,240.07474410416083,120.60301507537687,3.9302535,1.832032,95.18605,95.20368,6238.818,216.86815979749525,60.30150753768844,3.8291914,1.8754882,61.387028,61.41567,4234.0337,204.91538811973948,60.30150753768844,3.7685914
