start,end,split,dataset_number,user_number,dataset,time,stage,gesture,emg_00,emg_01,emg_02,emg_03,emg_04,emg_05,emg_06,emg_07,emg_08,emg_09,emg_10,emg_11,emg_12,emg_13,emg_14,emg_15
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5510535,pinch_release_static_palm_up_with_taps,,7.226871013641357,6.287967205047607,4.416294097900391,3.5799005031585693,20.730249404907227,95.17928314208984,31.1677303314209,5.194169521331787,-0.9897255897521973,-2.326524019241333,-11.991108894348145,-12.241955757141113,4.207317352294922,-10.707903861999512,4.2380547523498535,-8.365984916687012
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5515537,pinch_release_static_palm_up_with_taps,,-3.308342218399048,1.7127363681793213,2.9647138118743896,0.3913118243217468,-3.808151960372925,103.59229278564453,23.394760131835938,-1.4324970245361328,-2.3168981075286865,-1.4825164079666138,-6.389294147491455,-13.550374984741211,-3.9405710697174072,-26.715421676635742,-21.15180206298828,-28.253704071044922
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5520537,pinch_release_static_palm_up_with_taps,,-12.166608810424805,-4.176699161529541,-3.132885456085205,-0.7102758288383484,-48.59722900390625,81.35322570800781,15.095590591430664,-11.530149459838867,-7.256017208099365,-3.5282416343688965,1.4924992322921753,-14.20085334777832,-9.1765718460083,-37.49172592163086,-38.861759185791016,-39.26169204711914
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5525537,pinch_release_static_palm_up_with_taps,,-4.978388786315918,0.06336495280265808,-1.494608759880066,-1.4614653587341309,-71.0420913696289,55.65508270263672,10.289981842041016,-9.25131893157959,-3.763362407684326,3.2414448261260986,11.860579490661621,-4.695770740509033,-10.876859664916992,-45.07524490356445,-45.313419342041016,-36.033714294433594
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5530531,pinch_release_static_palm_up_with_taps,,9.854557037353516,11.401145935058594,8.041218757629395,11.287775039672852,-86.98489379882812,30.7088680267334,8.133904457092285,-6.555654048919678,2.0364773273468018,13.627157211303711,19.90451431274414,10.509819984436035,-11.139617919921875,-49.83070373535156,-47.99467086791992,-22.548738479614258
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5535533,pinch_release_static_palm_up_with_taps,,22.281665802001953,22.489280700683594,19.198518753051758,19.935274124145508,-62.391292572021484,2.405517339706421,-8.902998924255371,-9.67919635772705,-0.39648348093032837,10.469903945922852,21.023880004882812,11.078929901123047,-4.328702926635742,-41.30478286743164,-32.02250671386719,1.4309589862823486
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5540533,pinch_release_static_palm_up_with_taps,,20.311702728271484,20.79180335998535,18.9300594329834,20.355016708374023,-38.277217864990234,-35.55072021484375,-17.887008666992188,-7.228367328643799,-0.2643525004386902,9.643670082092285,13.401646614074707,11.830741882324219,-4.739058971405029,-23.38939094543457,-10.378347396850586,28.310070037841797
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5545533,pinch_release_static_palm_up_with_taps,,15.162215232849121,11.057291030883789,9.149224281311035,9.930627822875977,-38.23769760131836,-67.88651275634766,-19.4328670501709,-2.062617063522339,1.6865648031234741,6.862608909606934,12.955604553222656,10.208978652954102,-6.729851722717285,1.8333556652069092,30.074478149414062,52.37471389770508
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5550532,pinch_release_static_palm_up_with_taps,,13.865394592285156,4.300656795501709,0.09600415080785751,1.706939935684204,-31.358131408691406,-90.90804290771484,-14.298027038574219,7.222443103790283,7.2328572273254395,7.544143199920654,15.21708869934082,14.089934349060059,-2.558241128921509,43.24737548828125,95.39155578613281,77.92932891845703
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5555532,pinch_release_static_palm_up_with_taps,,11.709634780883789,3.5447843074798584,-2.0525333881378174,-2.1930761337280273,-17.32250213623047,-101.04660034179688,-11.745757102966309,4.602893829345703,1.8582009077072144,2.2212166786193848,8.43077564239502,9.66757583618164,3.455207586288452,52.31100845336914,129.6999053955078,77.85829162597656
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5560534,pinch_release_static_palm_up_with_taps,,6.548155307769775,3.4996352195739746,-6.353241443634033,-0.4134332239627838,-20.29203224182129,-92.62969207763672,-11.133946418762207,-1.7099272012710571,-5.1715874671936035,-3.626819610595703,6.1747236251831055,0.5938079953193665,6.892434597015381,20.66632843017578,156.4136199951172,56.565155029296875
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5565534,pinch_release_static_palm_up_with_taps,,2.992363452911377,-2.076815128326416,-2.3985185623168945,0.5600574016571045,-26.874387741088867,-82.81851959228516,-11.915616035461426,-9.219045639038086,-15.489904403686523,-10.811015129089355,-3.5843112468719482,-3.0546886920928955,10.674691200256348,12.664046287536621,163.75135803222656,35.04045867919922
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.557053,pinch_release_static_palm_up_with_taps,,-5.301944255828857,-9.005245208740234,-8.294393539428711,-2.7097389698028564,-36.8448371887207,-63.63511276245117,-12.429174423217773,-17.24199676513672,-16.870975494384766,-10.21621036529541,-7.5208845138549805,-0.2500935196876526,15.670772552490234,3.9687082767486572,165.6320343017578,15.277609825134277
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.557553,pinch_release_static_palm_up_with_taps,,-10.648605346679688,-9.382683753967285,-7.793740272521973,0.7138693332672119,-36.632503509521484,-47.828487396240234,-13.887369155883789,-22.825572967529297,-21.31220245361328,-19.641252517700195,-13.092643737792969,-6.159719944000244,6.81550407409668,-3.656857967376709,121.82937622070312,-8.491639137268066
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5580533,pinch_release_static_palm_up_with_taps,,-10.020508766174316,-8.611873626708984,-3.892564058303833,3.984743595123291,-30.117372512817383,-19.26409149169922,-7.504791259765625,-22.721134185791016,-21.680402755737305,-21.392173767089844,-15.962593078613281,-10.878005027770996,1.5285110473632812,-2.952514410018921,34.365821838378906,-29.333770751953125
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5585532,pinch_release_static_palm_up_with_taps,,-14.711505889892578,-5.829948902130127,-0.11312627792358398,6.970393657684326,-19.188520431518555,7.777965068817139,-1.7371933460235596,-20.83952522277832,-20.218473434448242,-24.67300796508789,-15.513285636901855,-16.911895751953125,-10.603021621704102,2.534451484680176,-49.79518508911133,-44.6934814453125
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5590532,pinch_release_static_palm_up_with_taps,,-18.184404373168945,-6.519216537475586,-0.20268495380878448,5.9708733558654785,-24.65705108642578,25.370607376098633,-7.472971439361572,-20.077470779418945,-21.02504539489746,-20.41071891784668,-17.4490909576416,-15.170548439025879,-22.310556411743164,6.414367198944092,-121.8454360961914,-56.500083923339844
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5595531,pinch_release_static_palm_up_with_taps,,-28.978958129882812,-16.872283935546875,-9.091194152832031,-5.103145122528076,-15.120964050292969,35.3472785949707,-22.41358184814453,-26.073312759399414,-23.340604782104492,-24.035381317138672,-20.9564151763916,-19.870866775512695,-29.526933670043945,11.345945358276367,-169.639892578125,-68.63837432861328
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.560053,pinch_release_static_palm_up_with_taps,,-37.2579345703125,-26.465110778808594,-15.491313934326172,-14.53377914428711,-14.305453300476074,48.919761657714844,-31.2227840423584,-28.147537231445312,-25.336624145507812,-23.47060203552246,-22.959495544433594,-21.725730895996094,-39.09218978881836,7.163967132568359,-210.48095703125,-77.81983947753906
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5605533,pinch_release_static_palm_up_with_taps,,-40.8108024597168,-27.780654907226562,-17.360904693603516,-19.91942024230957,-24.497177124023438,54.718605041503906,-41.09961700439453,-33.180877685546875,-29.299949645996094,-29.419309616088867,-24.899658203125,-32.17646789550781,-49.7741584777832,1.3773882389068604,-229.2893524169922,-80.55030822753906
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5610526,pinch_release_static_palm_up_with_taps,,-38.22938537597656,-25.366174697875977,-17.019550323486328,-19.68126678466797,-39.606510162353516,56.87308883666992,-37.91362380981445,-32.75802230834961,-37.96892547607422,-33.657222747802734,-33.808837890625,-43.419734954833984,-59.38039779663086,-7.719804286956787,-226.8549041748047,-78.17101287841797
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5615525,pinch_release_static_palm_up_with_taps,,-33.57514953613281,-20.261276245117188,-11.427688598632812,-14.126669883728027,-29.741134643554688,53.690189361572266,-34.88832092285156,-31.863384246826172,-36.25033187866211,-37.5195426940918,-36.3846435546875,-49.74663162231445,-61.522579193115234,-11.562949180603027,-211.8438720703125,-68.26148223876953
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5620525,pinch_release_static_palm_up_with_taps,,-27.473108291625977,-19.35431671142578,-5.854018688201904,-8.533953666687012,-10.539632797241211,62.2017936706543,-22.32558250427246,-20.891820907592773,-26.94361686706543,-33.55265808105469,-30.515209197998047,-46.024227142333984,-56.71031951904297,-18.609668731689453,-194.66665649414062,-69.8530502319336
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5625527,pinch_release_static_palm_up_with_taps,,-26.461423873901367,-19.013219833374023,-8.916958808898926,-11.530413627624512,11.056567192077637,72.49037170410156,-3.3171608448028564,-7.8232879638671875,-16.032638549804688,-25.149873733520508,-24.676015853881836,-36.208988189697266,-49.2259521484375,-14.35777473449707,-175.7374267578125,-75.70454406738281
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5630527,pinch_release_static_palm_up_with_taps,,-25.41478157043457,-20.19886589050293,-14.41816520690918,-15.72492504119873,14.239202499389648,82.08373260498047,12.343805313110352,1.4523053169250488,-5.535896301269531,-17.380189895629883,-18.981597900390625,-27.052438735961914,-44.69243240356445,-14.097453117370605,-148.26712036132812,-71.96878814697266
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5635526,pinch_release_static_palm_up_with_taps,,-23.04594612121582,-18.722875595092773,-16.56147575378418,-16.92410659790039,13.64181900024414,78.36573028564453,15.283145904541016,5.223461627960205,3.068643808364868,-10.291068077087402,-12.326967239379883,-22.217992782592773,-42.23410415649414,-28.65967559814453,-124.6401596069336,-58.70507049560547
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5640526,pinch_release_static_palm_up_with_taps,,-16.089141845703125,-15.291711807250977,-16.112627029418945,-15.834592819213867,23.56732177734375,68.44850158691406,13.705537796020508,3.68298602104187,2.7579193115234375,-12.321569442749023,-7.587033271789551,-19.36539077758789,-33.92507553100586,-39.90458297729492,-92.05863952636719,-35.21535110473633
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5645525,pinch_release_static_palm_up_with_taps,,-10.8269624710083,-11.7117280960083,-16.136802673339844,-15.468474388122559,16.573999404907227,54.14750289916992,5.311947822570801,4.413889408111572,6.881962299346924,-5.116640090942383,-9.168011665344238,-8.323944091796875,-20.348215103149414,-38.465553283691406,-49.024593353271484,-12.344964981079102
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5650518,pinch_release_static_palm_up_with_taps,,-5.7229413986206055,-10.503408432006836,-16.41440200805664,-17.96078109741211,18.109901428222656,37.010196685791016,-2.8132033348083496,7.967803001403809,10.426615715026855,3.6872055530548096,1.6613835096359253,2.21220064163208,-3.4074504375457764,-24.157445907592773,6.11344051361084,14.042057991027832
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5655518,pinch_release_static_palm_up_with_taps,,-3.2872965335845947,-9.777305603027344,-19.173603057861328,-21.106128692626953,31.69965171813965,24.344030380249023,-15.154820442199707,6.1946210861206055,9.790372848510742,6.082565784454346,-6.64030122756958,13.167428016662598,21.31386947631836,-3.4702579975128174,59.36942672729492,29.84131622314453
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5660517,pinch_release_static_palm_up_with_taps,,3.1871321201324463,-5.751042366027832,-15.085138320922852,-19.667512893676758,37.6711311340332,9.251916885375977,-20.28989601135254,5.476343631744385,10.971091270446777,3.7799715995788574,-4.263180255889893,22.737995147705078,39.732261657714844,22.161413192749023,108.92755889892578,42.10358810424805
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.566552,pinch_release_static_palm_up_with_taps,,9.917183876037598,-5.46984338760376,-9.756512641906738,-14.881274223327637,41.37856674194336,8.554451942443848,-15.08840560913086,10.363129615783691,14.596854209899902,9.034404754638672,3.354583978652954,32.042903900146484,52.7078971862793,44.169864654541016,163.01898193359375,52.396080017089844
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.567052,pinch_release_static_palm_up_with_taps,,17.740758895874023,6.575377941131592,-1.2941914796829224,-5.3989176750183105,37.14317321777344,9.711935997009277,2.231966495513916,19.05860137939453,19.793460845947266,17.102523803710938,10.834900856018066,35.848388671875,55.02742385864258,63.64979934692383,201.8876953125,53.47175216674805
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5675519,pinch_release_static_palm_up_with_taps,,25.975534439086914,15.76172161102295,5.487512588500977,5.903092384338379,27.239286422729492,14.417800903320312,25.144601821899414,31.263240814208984,28.2387752532959,30.41389274597168,17.881309509277344,40.21172332763672,50.588592529296875,72.99747467041016,215.37405395507812,42.90287780761719
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5680518,pinch_release_static_palm_up_with_taps,,31.670143127441406,22.4542236328125,13.171638488769531,13.222521781921387,20.794193267822266,21.311120986938477,41.39845275878906,41.745853424072266,39.75600814819336,44.42063522338867,24.265945434570312,37.43220138549805,38.89815139770508,64.72545623779297,204.3783721923828,29.094701766967773
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5685518,pinch_release_static_palm_up_with_taps,,32.78035354614258,20.986860275268555,11.533053398132324,14.925009727478027,18.24498176574707,20.875715255737305,44.79015350341797,40.75780487060547,44.41851043701172,54.54890823364258,33.424747467041016,34.29241943359375,25.964277267456055,48.64767837524414,156.2108917236328,2.6787703037261963
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5690513,pinch_release_static_palm_up_with_taps,,32.827518463134766,23.252525329589844,14.04015827178955,16.074485778808594,17.340648651123047,13.785086631774902,53.011085510253906,43.396602630615234,46.15998840332031,58.82251739501953,38.056190490722656,21.284812927246094,12.61252498626709,20.21808433532715,111.57254791259766,-38.82406997680664
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5695512,pinch_release_static_palm_up_with_taps,,36.78806686401367,30.42913818359375,20.585966110229492,22.734493255615234,19.991817474365234,12.852231979370117,54.52011489868164,45.939937591552734,52.727088928222656,69.25560760498047,54.69254684448242,16.066967010498047,1.9109694957733154,-6.366178035736084,74.55265045166016,-151.60194396972656
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5700512,pinch_release_static_palm_up_with_taps,,42.043785095214844,39.51010513305664,29.68379783630371,30.589181900024414,27.402965545654297,12.620991706848145,55.69655227661133,43.2897834777832,50.23056411743164,71.3499755859375,61.0003776550293,16.61627197265625,-11.209001541137695,-28.058115005493164,45.49955368041992,-272.7958984375
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5705512,pinch_release_static_palm_up_with_taps,,43.01906204223633,42.195987701416016,38.9061164855957,38.84172821044922,30.58784294128418,7.930008888244629,44.31658935546875,39.2112922668457,47.08298110961914,64.61722564697266,61.73127746582031,21.21839141845703,-11.016932487487793,-46.38411331176758,25.628816604614258,-264.9405517578125
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5710514,pinch_release_static_palm_up_with_taps,,31.06999969482422,31.570520401000977,28.437702178955078,28.84299659729004,24.443218231201172,-9.527297019958496,24.178190231323242,26.878284454345703,31.357250213623047,50.30765914916992,53.327781677246094,28.437931060791016,8.426692962646484,-37.28227615356445,19.094829559326172,-186.0247344970703
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5715513,pinch_release_static_palm_up_with_taps,,14.995107650756836,14.084213256835938,10.13424015045166,9.620088577270508,4.523155689239502,-30.684656143188477,-0.3206086754798889,4.185924053192139,4.6848955154418945,23.697385787963867,32.45156478881836,21.477476119995117,24.049488067626953,-18.289094924926758,18.720046997070312,-60.779991149902344
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5720513,pinch_release_static_palm_up_with_taps,,7.378532409667969,4.359695911407471,4.958548545837402,0.16424177587032318,-17.275266647338867,-46.35570526123047,-12.508624076843262,-13.019076347351074,-16.7572078704834,-8.361152648925781,5.733119487762451,10.50780963897705,22.94088363647461,-14.54821491241455,20.266324996948242,102.45796203613281
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5725513,pinch_release_static_palm_up_with_taps,,3.7289211750030518,3.016160488128662,1.0259716510772705,-3.054386615753174,-12.99356746673584,-52.493553161621094,-20.08509635925293,-19.49858856201172,-26.262378692626953,-22.544666290283203,-6.074277877807617,1.8693243265151978,25.362621307373047,-15.882735252380371,38.602806091308594,267.6941223144531
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5730503,pinch_release_static_palm_up_with_taps,,-1.7481638193130493,1.7305364608764648,1.7526216506958008,-4.0367655754089355,-18.90711784362793,-60.977027893066406,-21.55242347717285,-22.72870445251465,-29.08732032775879,-31.604522705078125,-21.058990478515625,-2.341588020324707,26.515153884887695,-7.5290632247924805,58.392669677734375,385.3570861816406
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5735505,pinch_release_static_palm_up_with_taps,,-5.914783000946045,-4.285531520843506,-1.418614149093628,0.24894297122955322,-5.409495830535889,-63.39249038696289,-17.290090560913086,-19.808277130126953,-29.290691375732422,-37.69395065307617,-25.61431312561035,-1.9922786951065063,30.194278717041016,-5.7384161949157715,66.03355407714844,451.290283203125
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5740504,pinch_release_static_palm_up_with_taps,,-4.148449420928955,-2.6328938007354736,-0.05177289992570877,2.1286826133728027,5.8728742599487305,-69.53787994384766,-11.439308166503906,-17.333026885986328,-28.700984954833984,-44.8614616394043,-29.592578887939453,5.21414041519165,37.79925537109375,10.49791431427002,77.43961334228516,484.809326171875
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5745504,pinch_release_static_palm_up_with_taps,,-6.59868049621582,-6.345422267913818,-1.4891459941864014,0.9788079857826233,5.4242119789123535,-77.85591888427734,-8.274068832397461,-21.23953628540039,-28.6656436920166,-45.125694274902344,-30.480770111083984,8.589638710021973,46.522430419921875,20.772384643554688,91.82837677001953,485.3811340332031
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5750504,pinch_release_static_palm_up_with_taps,,-10.767902374267578,-7.740466117858887,-3.6813888549804688,-2.3114395141601562,27.742408752441406,-78.67181396484375,-8.36326789855957,-17.486255645751953,-22.918447494506836,-37.83621597290039,-21.79071807861328,13.802518844604492,43.43815994262695,25.01879119873047,90.41082000732422,434.7419738769531
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5755503,pinch_release_static_palm_up_with_taps,,-9.959012031555176,-4.984135627746582,-3.9091200828552246,2.614184856414795,55.73246765136719,-76.1378173828125,-3.5648181438446045,-13.1259183883667,-18.026611328125,-36.089054107666016,-16.116718292236328,8.014079093933105,32.97255325317383,27.033123016357422,77.15311431884766,348.52752685546875
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5760505,pinch_release_static_palm_up_with_taps,,0.4301578104496002,-1.75244140625,2.1032063961029053,9.6193265914917,61.0966796875,-67.37921905517578,2.1414620876312256,-6.071929931640625,-15.094219207763672,-33.456172943115234,-16.4089298248291,-6.705230236053467,19.87306022644043,17.62155532836914,47.06101989746094,251.84930419921875
1633017385.77766,1633017566.046355,test,000,000,discrete_gestures_user_000_dataset_000.hdf5,1633015191.5765505,pinch_release_static_palm_up_with_taps,,4.033585071563721,0.475212961435318,6.325711250305176,9.35982608795166,48.438011169433594,-57.827423095703125,-0.17874637246131897,-3.3754308223724365,-11.236452102661133,-30.156728744506836,-22.123361587524414,-12.797611236572266,6.522560119628906,12.319350242614746,20.21152114868164,158.79229736328125
